workerid,trial_no,stim,trial_id,Answer.time_in_minutes,rt,response,word_idx,response_correct,slide_number_in_experiment,word
0,37,,filler_9,21.522866666666665,196,,20,1,,played
0,37,,filler_9,21.522866666666665,208,,21,1,,for
0,37,,filler_9,21.522866666666665,203,,22,1,,about
0,37,,filler_9,21.522866666666665,189,,23,1,,an
0,37,,filler_9,21.522866666666665,510,,24,1,,hour.
0,38,,tourists_lw,21.522866666666665,201,,0,1,,Earlier
0,38,,tourists_lw,21.522866666666665,212,,1,1,,"today,"
0,38,,tourists_lw,21.522866666666665,204,,2,1,,I
0,38,,tourists_lw,21.522866666666665,203,,3,1,,passed
0,38,,tourists_lw,21.522866666666665,226,,4,1,,by
0,38,,tourists_lw,21.522866666666665,200,,5,1,,a
0,38,,tourists_lw,21.522866666666665,219,,6,1,,group
0,38,,tourists_lw,21.522866666666665,209,,7,1,,of
0,38,,tourists_lw,21.522866666666665,194,,8,1,,tourists
0,38,,tourists_lw,21.522866666666665,209,,9,1,,looking
0,38,,tourists_lw,21.522866666666665,208,,10,1,,at
0,38,,tourists_lw,21.522866666666665,232,,11,1,,sights
0,38,,tourists_lw,21.522866666666665,237,,12,1,,downtown.
0,38,,tourists_lw,21.522866666666665,245,,13,1,,Only
0,38,,tourists_lw,21.522866666666665,193,,14,1,,some
0,38,,tourists_lw,21.522866666666665,220,,15,1,,of
0,38,,tourists_lw,21.522866666666665,221,,16,1,,tourists
0,38,,tourists_lw,21.522866666666665,201,,17,1,,got
0,38,,tourists_lw,21.522866666666665,205,,18,1,,soaked
0,38,,tourists_lw,21.522866666666665,216,,19,1,,by
0,38,,tourists_lw,21.522866666666665,237,,20,1,,the
0,38,,tourists_lw,21.522866666666665,215,,21,1,,rain
0,38,,tourists_lw,21.522866666666665,224,,22,1,,storm.
0,38,,tourists_lw,21.522866666666665,228,,23,1,,The
0,38,,tourists_lw,21.522866666666665,249,,24,1,,rest
0,38,,tourists_lw,21.522866666666665,208,,25,1,,were
0,38,,tourists_lw,21.522866666666665,222,,26,1,,dry
0,38,,tourists_lw,21.522866666666665,218,,27,1,,because
0,38,,tourists_lw,21.522866666666665,231,,28,1,,they
0,38,,tourists_lw,21.522866666666665,228,,29,1,,had
0,38,,tourists_lw,21.522866666666665,251,,30,1,,remembered
0,38,,tourists_lw,21.522866666666665,225,,31,1,,their
0,38,,tourists_lw,21.522866666666665,220,,32,1,,umbrellas.
0,39,,filler_50,21.522866666666665,185,,0,1,,On
0,39,,filler_50,21.522866666666665,187,,1,1,,Saturday
0,39,,filler_50,21.522866666666665,207,,2,1,,my
0,39,,filler_50,21.522866666666665,437,,3,1,,friends
0,39,,filler_50,21.522866666666665,186,,4,1,,and
0,39,,filler_50,21.522866666666665,204,,5,1,,I
0,39,,filler_50,21.522866666666665,192,,6,1,,played
0,39,,filler_50,21.522866666666665,223,,7,1,,miniature
0,39,,filler_50,21.522866666666665,205,,8,1,,golf.
0,39,,filler_50,21.522866666666665,211,,9,1,,I
0,39,,filler_50,21.522866666666665,196,,10,1,,played
0,39,,filler_50,21.522866666666665,239,,11,1,,pretty
0,39,,filler_50,21.522866666666665,198,,12,1,,"well,"
0,39,,filler_50,21.522866666666665,225,,13,1,,but
0,39,,filler_50,21.522866666666665,237,,14,1,,my
0,39,,filler_50,21.522866666666665,196,,15,1,,scores
0,39,,filler_50,21.522866666666665,181,,16,1,,fluctuated
0,39,,filler_50,21.522866666666665,236,,17,1,,a
0,39,,filler_50,21.522866666666665,219,,18,1,,lot.
0,39,,filler_50,21.522866666666665,221,,19,1,,At
0,39,,filler_50,21.522866666666665,241,,20,1,,one
0,39,,filler_50,21.522866666666665,222,,21,1,,"hole,"
0,39,,filler_50,21.522866666666665,254,,22,1,,my
0,39,,filler_50,21.522866666666665,234,,23,1,,ball
0,39,,filler_50,21.522866666666665,205,,24,1,,got
0,39,,filler_50,21.522866666666665,292,,25,1,,stuck
0,39,,filler_50,21.522866666666665,248,,26,1,,on
0,39,,filler_50,21.522866666666665,213,,27,1,,a
0,39,,filler_50,21.522866666666665,207,,28,1,,"windmill,"
0,39,,filler_50,21.522866666666665,217,,29,1,,but
0,39,,filler_50,21.522866666666665,212,,30,1,,at
0,39,,filler_50,21.522866666666665,212,,31,1,,the
0,39,,filler_50,21.522866666666665,233,,32,1,,"next,"
0,39,,filler_50,21.522866666666665,209,,33,1,,I
0,39,,filler_50,21.522866666666665,205,,34,1,,got
0,39,,filler_50,21.522866666666665,202,,35,1,,a
0,39,,filler_50,21.522866666666665,195,,36,1,,hole
0,39,,filler_50,21.522866666666665,209,,37,1,,in
0,39,,filler_50,21.522866666666665,421,,38,1,,one.
0,40,,filler_43,21.522866666666665,189,,0,1,,I
0,40,,filler_43,21.522866666666665,213,,1,1,,built
0,40,,filler_43,21.522866666666665,230,,2,1,,a
0,40,,filler_43,21.522866666666665,205,,3,1,,new
0,40,,filler_43,21.522866666666665,197,,4,1,,bookshelf
0,40,,filler_43,21.522866666666665,203,,5,1,,for
0,40,,filler_43,21.522866666666665,197,,6,1,,my
0,40,,filler_43,21.522866666666665,191,,7,1,,bedroom.
0,40,,filler_43,21.522866666666665,212,,8,1,,It
0,40,,filler_43,21.522866666666665,197,,9,1,,was
0,40,,filler_43,21.522866666666665,215,,10,1,,very
0,40,,filler_43,21.522866666666665,192,,11,1,,difficult
0,40,,filler_43,21.522866666666665,204,,12,1,,to
0,40,,filler_43,21.522866666666665,204,,13,1,,"do,"
0,40,,filler_43,21.522866666666665,216,,14,1,,because
0,40,,filler_43,21.522866666666665,192,,15,1,,I
0,40,,filler_43,21.522866666666665,205,,16,1,,lost
0,40,,filler_43,21.522866666666665,225,,17,1,,the
0,40,,filler_43,21.522866666666665,193,,18,1,,instructions
0,40,,filler_43,21.522866666666665,189,,19,1,,for
0,40,,filler_43,21.522866666666665,197,,20,1,,putting
0,40,,filler_43,21.522866666666665,185,,21,1,,it
0,40,,filler_43,21.522866666666665,228,,22,1,,together.
0,40,,filler_43,21.522866666666665,204,,23,1,,The
0,40,,filler_43,21.522866666666665,202,,24,1,,next
0,40,,filler_43,21.522866666666665,208,,25,1,,"day,"
0,40,,filler_43,21.522866666666665,191,,26,1,,it
0,40,,filler_43,21.522866666666665,222,,27,1,,fell
0,40,,filler_43,21.522866666666665,209,,28,1,,apart
0,40,,filler_43,21.522866666666665,195,,29,1,,again.
0,41,,filler_23,21.522866666666665,174,,0,0,,There
0,41,,filler_23,21.522866666666665,208,,1,0,,was
0,41,,filler_23,21.522866666666665,176,,2,0,,a
0,41,,filler_23,21.522866666666665,202,,3,0,,thunderstorm
0,41,,filler_23,21.522866666666665,205,,4,0,,today.
0,41,,filler_23,21.522866666666665,215,,5,0,,I
0,41,,filler_23,21.522866666666665,211,,6,0,,think
0,41,,filler_23,21.522866666666665,212,,7,0,,that
0,41,,filler_23,21.522866666666665,204,,8,0,,thunderstorms
0,41,,filler_23,21.522866666666665,203,,9,0,,are
0,41,,filler_23,21.522866666666665,212,,10,0,,romantic.
0,41,,filler_23,21.522866666666665,205,,11,0,,My
0,41,,filler_23,21.522866666666665,211,,12,0,,professor
0,41,,filler_23,21.522866666666665,193,,13,0,,became
0,41,,filler_23,21.522866666666665,235,,14,0,,annoyed
0,41,,filler_23,21.522866666666665,195,,15,0,,because
0,41,,filler_23,21.522866666666665,211,,16,0,,he
0,41,,filler_23,21.522866666666665,215,,17,0,,could
0,41,,filler_23,21.522866666666665,201,,18,0,,not
0,41,,filler_23,21.522866666666665,242,,19,0,,speak
0,41,,filler_23,21.522866666666665,210,,20,0,,over
0,41,,filler_23,21.522866666666665,192,,21,0,,the
0,41,,filler_23,21.522866666666665,215,,22,0,,thunder.
0,42,,hurricane_aw,21.522866666666665,200,,0,1,,Before
0,42,,hurricane_aw,21.522866666666665,192,,1,1,,the
0,42,,hurricane_aw,21.522866666666665,225,,2,1,,hurricane
0,42,,hurricane_aw,21.522866666666665,231,,3,1,,"landed,"
0,42,,hurricane_aw,21.522866666666665,203,,4,1,,I
0,42,,hurricane_aw,21.522866666666665,284,,5,1,,volunteered
0,42,,hurricane_aw,21.522866666666665,228,,6,1,,to
0,42,,hurricane_aw,21.522866666666665,233,,7,1,,help
0,42,,hurricane_aw,21.522866666666665,236,,8,1,,out
0,42,,hurricane_aw,21.522866666666665,228,,9,1,,in
0,42,,hurricane_aw,21.522866666666665,219,,10,1,,town.
0,42,,hurricane_aw,21.522866666666665,231,,11,1,,Some
0,42,,hurricane_aw,21.522866666666665,239,,12,1,,of
0,42,,hurricane_aw,21.522866666666665,215,,13,1,,the
0,42,,hurricane_aw,21.522866666666665,223,,14,1,,residents
0,42,,hurricane_aw,21.522866666666665,192,,15,1,,had
0,42,,hurricane_aw,21.522866666666665,243,,16,1,,evacuated.
0,42,,hurricane_aw,21.522866666666665,208,,17,1,,The
0,42,,hurricane_aw,21.522866666666665,232,,18,1,,rest
0,42,,hurricane_aw,21.522866666666665,211,,19,1,,stayed
0,42,,hurricane_aw,21.522866666666665,229,,20,1,,at
0,42,,hurricane_aw,21.522866666666665,226,,21,1,,home
0,42,,hurricane_aw,21.522866666666665,265,,22,1,,and
0,42,,hurricane_aw,21.522866666666665,222,,23,1,,foolishly
0,42,,hurricane_aw,21.522866666666665,223,,24,1,,risked
0,42,,hurricane_aw,21.522866666666665,210,,25,1,,their
0,42,,hurricane_aw,21.522866666666665,196,,26,1,,lives.
0,43,,filler_44,21.522866666666665,217,,0,1,,My
0,43,,filler_44,21.522866666666665,176,,1,1,,hobby
0,43,,filler_44,21.522866666666665,219,,2,1,,is
0,43,,filler_44,21.522866666666665,208,,3,1,,knitting.
0,43,,filler_44,21.522866666666665,219,,4,1,,I
0,43,,filler_44,21.522866666666665,216,,5,1,,have
0,43,,filler_44,21.522866666666665,222,,6,1,,learned
0,43,,filler_44,21.522866666666665,239,,7,1,,to
0,43,,filler_44,21.522866666666665,206,,8,1,,knit
0,43,,filler_44,21.522866666666665,239,,9,1,,really
0,43,,filler_44,21.522866666666665,267,,10,1,,"fast,"
0,43,,filler_44,21.522866666666665,204,,11,1,,even
0,43,,filler_44,21.522866666666665,225,,12,1,,when
0,43,,filler_44,21.522866666666665,244,,13,1,,I'm
0,43,,filler_44,21.522866666666665,229,,14,1,,thinking
0,43,,filler_44,21.522866666666665,243,,15,1,,of
0,43,,filler_44,21.522866666666665,225,,16,1,,something
0,43,,filler_44,21.522866666666665,276,,17,1,,else.
0,43,,filler_44,21.522866666666665,254,,18,1,,"Sometimes,"
0,43,,filler_44,21.522866666666665,224,,19,1,,I
0,43,,filler_44,21.522866666666665,217,,20,1,,can
0,43,,filler_44,21.522866666666665,233,,21,1,,knit
0,43,,filler_44,21.522866666666665,225,,22,1,,and
0,43,,filler_44,21.522866666666665,529,,23,1,,read
0,43,,filler_44,21.522866666666665,1,,24,1,,at
0,43,,filler_44,21.522866666666665,198,,25,1,,the
0,43,,filler_44,21.522866666666665,214,,26,1,,same
0,43,,filler_44,21.522866666666665,246,,27,1,,time.
0,44,,honors_cw,21.522866666666665,186,,0,1,,My
0,44,,honors_cw,21.522866666666665,185,,1,1,,daughter
0,44,,honors_cw,21.522866666666665,194,,2,1,,told
0,44,,honors_cw,21.522866666666665,202,,3,1,,me
0,44,,honors_cw,21.522866666666665,221,,4,1,,about
0,44,,honors_cw,21.522866666666665,181,,5,1,,the
0,44,,honors_cw,21.522866666666665,234,,6,1,,awards
0,44,,honors_cw,21.522866666666665,212,,7,1,,assembly
0,44,,honors_cw,21.522866666666665,205,,8,1,,at
0,44,,honors_cw,21.522866666666665,218,,9,1,,her
0,44,,honors_cw,21.522866666666665,209,,10,1,,school.
0,44,,honors_cw,21.522866666666665,195,,11,1,,Some
0,44,,honors_cw,21.522866666666665,208,,12,1,,of
0,44,,honors_cw,21.522866666666665,201,,13,1,,the
0,44,,honors_cw,21.522866666666665,229,,14,1,,honors
0,44,,honors_cw,21.522866666666665,207,,15,1,,students
0,44,,honors_cw,21.522866666666665,215,,16,1,,received
0,44,,honors_cw,21.522866666666665,229,,17,1,,prizes.
0,44,,honors_cw,21.522866666666665,232,,18,1,,In
0,44,,honors_cw,21.522866666666665,241,,19,1,,"fact,"
0,44,,honors_cw,21.522866666666665,210,,20,1,,they
0,44,,honors_cw,21.522866666666665,218,,21,1,,all
0,44,,honors_cw,21.522866666666665,210,,22,1,,did
0,44,,honors_cw,21.522866666666665,216,,23,1,,because
0,44,,honors_cw,21.522866666666665,259,,24,1,,the
0,44,,honors_cw,21.522866666666665,214,,25,1,,teachers
0,44,,honors_cw,21.522866666666665,253,,26,1,,didn't
0,44,,honors_cw,21.522866666666665,223,,27,1,,want
0,44,,honors_cw,21.522866666666665,251,,28,1,,any
0,44,,honors_cw,21.522866666666665,260,,29,1,,of
0,44,,honors_cw,21.522866666666665,236,,30,1,,them
0,44,,honors_cw,21.522866666666665,238,,31,1,,to
0,44,,honors_cw,21.522866666666665,230,,32,1,,feel
0,44,,honors_cw,21.522866666666665,202,,33,1,,left
0,44,,honors_cw,21.522866666666665,209,,34,1,,out.
0,45,,filler_51,21.522866666666665,199,,0,1,,For
0,45,,filler_51,21.522866666666665,166,,1,1,,my
0,45,,filler_51,21.522866666666665,203,,2,1,,"birthday,"
0,45,,filler_51,21.522866666666665,695,,3,1,,my
0,45,,filler_51,21.522866666666665,7,,4,1,,family
0,45,,filler_51,21.522866666666665,6,,5,1,,bought
0,45,,filler_51,21.522866666666665,126,,6,1,,me
0,45,,filler_51,21.522866666666665,222,,7,1,,an
0,45,,filler_51,21.522866666666665,219,,8,1,,ice
0,45,,filler_51,21.522866666666665,226,,9,1,,cream
0,45,,filler_51,21.522866666666665,207,,10,1,,cake.
0,45,,filler_51,21.522866666666665,205,,11,1,,The
0,45,,filler_51,21.522866666666665,210,,12,1,,inside
0,45,,filler_51,21.522866666666665,215,,13,1,,of
0,45,,filler_51,21.522866666666665,195,,14,1,,it
0,45,,filler_51,21.522866666666665,238,,15,1,,was
0,45,,filler_51,21.522866666666665,200,,16,1,,mint-chocolate
0,45,,filler_51,21.522866666666665,211,,17,1,,"chip,"
0,45,,filler_51,21.522866666666665,229,,18,1,,my
0,45,,filler_51,21.522866666666665,214,,19,1,,favorite
0,45,,filler_51,21.522866666666665,204,,20,1,,ice
0,45,,filler_51,21.522866666666665,227,,21,1,,cream
0,45,,filler_51,21.522866666666665,227,,22,1,,flavor.
0,45,,filler_51,21.522866666666665,237,,23,1,,The
0,45,,filler_51,21.522866666666665,206,,24,1,,cake
0,45,,filler_51,21.522866666666665,264,,25,1,,also
0,45,,filler_51,21.522866666666665,219,,26,1,,had
0,45,,filler_51,21.522866666666665,228,,27,1,,my
0,45,,filler_51,21.522866666666665,213,,28,1,,name
0,45,,filler_51,21.522866666666665,227,,29,1,,on
0,45,,filler_51,21.522866666666665,232,,30,1,,the
0,45,,filler_51,21.522866666666665,439,,31,1,,top
0,45,,filler_51,21.522866666666665,226,,32,1,,in
0,45,,filler_51,21.522866666666665,226,,33,1,,blue
0,45,,filler_51,21.522866666666665,207,,34,1,,and
0,45,,filler_51,21.522866666666665,220,,35,1,,green
0,45,,filler_51,21.522866666666665,210,,36,1,,icing.
0,46,,filler_55,21.522866666666665,201,,0,1,,In
0,46,,filler_55,21.522866666666665,177,,1,1,,the
0,46,,filler_55,21.522866666666665,208,,2,1,,"city,"
0,46,,filler_55,21.522866666666665,211,,3,1,,I
0,46,,filler_55,21.522866666666665,217,,4,1,,saw
0,46,,filler_55,21.522866666666665,233,,5,1,,a
0,46,,filler_55,21.522866666666665,517,,6,1,,street
0,46,,filler_55,21.522866666666665,15,,7,1,,performer
0,46,,filler_55,21.522866666666665,99,,8,1,,who
0,46,,filler_55,21.522866666666665,233,,9,1,,did
0,46,,filler_55,21.522866666666665,225,,10,1,,magic
0,46,,filler_55,21.522866666666665,226,,11,1,,tricks.
0,46,,filler_55,21.522866666666665,234,,12,1,,She
0,46,,filler_55,21.522866666666665,229,,13,1,,picked
0,46,,filler_55,21.522866666666665,237,,14,1,,me
0,46,,filler_55,21.522866666666665,237,,15,1,,as
0,46,,filler_55,21.522866666666665,221,,16,1,,a
0,46,,filler_55,21.522866666666665,217,,17,1,,volunteer
0,46,,filler_55,21.522866666666665,222,,18,1,,for
0,46,,filler_55,21.522866666666665,239,,19,1,,her
0,46,,filler_55,21.522866666666665,230,,20,1,,"act,"
0,46,,filler_55,21.522866666666665,229,,21,1,,and
0,46,,filler_55,21.522866666666665,227,,22,1,,asked
0,46,,filler_55,21.522866666666665,242,,23,1,,me
0,46,,filler_55,21.522866666666665,216,,24,1,,to
0,46,,filler_55,21.522866666666665,215,,25,1,,knot
0,46,,filler_55,21.522866666666665,250,,26,1,,ropes
0,46,,filler_55,21.522866666666665,244,,27,1,,around
0,46,,filler_55,21.522866666666665,232,,28,1,,her.
0,46,,filler_55,21.522866666666665,252,,29,1,,I
0,46,,filler_55,21.522866666666665,602,,30,1,,thought
0,46,,filler_55,21.522866666666665,24,,31,1,,I
0,46,,filler_55,21.522866666666665,59,,32,1,,tied
0,46,,filler_55,21.522866666666665,230,,33,1,,them
0,46,,filler_55,21.522866666666665,242,,34,1,,very
0,46,,filler_55,21.522866666666665,243,,35,1,,"tightly,"
0,46,,filler_55,21.522866666666665,234,,36,1,,but
0,46,,filler_55,21.522866666666665,234,,37,1,,she
0,46,,filler_55,21.522866666666665,222,,38,1,,still
0,46,,filler_55,21.522866666666665,241,,39,1,,managed
0,46,,filler_55,21.522866666666665,223,,40,1,,to
0,46,,filler_55,21.522866666666665,270,,41,1,,escape.
0,47,,filler_63,21.522866666666665,138,,0,1,,My
0,47,,filler_63,21.522866666666665,224,,1,1,,daughter
0,47,,filler_63,21.522866666666665,223,,2,1,,asked
0,47,,filler_63,21.522866666666665,216,,3,1,,me
0,47,,filler_63,21.522866666666665,239,,4,1,,to
0,47,,filler_63,21.522866666666665,427,,5,1,,make
0,47,,filler_63,21.522866666666665,247,,6,1,,brownies
0,47,,filler_63,21.522866666666665,265,,7,1,,for
0,47,,filler_63,21.522866666666665,223,,8,1,,the
0,47,,filler_63,21.522866666666665,213,,9,1,,bake
0,47,,filler_63,21.522866666666665,223,,10,1,,sale
0,47,,filler_63,21.522866666666665,238,,11,1,,at
0,47,,filler_63,21.522866666666665,244,,12,1,,her
0,47,,filler_63,21.522866666666665,269,,13,1,,school.
0,47,,filler_63,21.522866666666665,258,,14,1,,At
0,47,,filler_63,21.522866666666665,257,,15,1,,the
0,47,,filler_63,21.522866666666665,259,,16,1,,"sale,"
0,47,,filler_63,21.522866666666665,228,,17,1,,my
0,47,,filler_63,21.522866666666665,264,,18,1,,brownies
0,47,,filler_63,21.522866666666665,217,,19,1,,sold
0,47,,filler_63,21.522866666666665,248,,20,1,,out
0,47,,filler_63,21.522866666666665,241,,21,1,,during
0,47,,filler_63,21.522866666666665,235,,22,1,,the
0,47,,filler_63,21.522866666666665,269,,23,1,,first
0,47,,filler_63,21.522866666666665,220,,24,1,,hour.
0,47,,filler_63,21.522866666666665,242,,25,1,,They
0,47,,filler_63,21.522866666666665,252,,26,1,,were
0,47,,filler_63,21.522866666666665,240,,27,1,,so
0,47,,filler_63,21.522866666666665,221,,28,1,,popular
0,47,,filler_63,21.522866666666665,255,,29,1,,that
0,47,,filler_63,21.522866666666665,252,,30,1,,some
0,47,,filler_63,21.522866666666665,250,,31,1,,of
0,47,,filler_63,21.522866666666665,252,,32,1,,the
0,47,,filler_63,21.522866666666665,239,,33,1,,other
0,47,,filler_63,21.522866666666665,289,,34,1,,parents
0,47,,filler_63,21.522866666666665,241,,35,1,,asked
0,47,,filler_63,21.522866666666665,236,,36,1,,me
0,47,,filler_63,21.522866666666665,233,,37,1,,for
0,47,,filler_63,21.522866666666665,238,,38,1,,the
0,47,,filler_63,21.522866666666665,245,,39,1,,recipe.
0,48,,filler_31,21.522866666666665,385,,0,1,,I
0,48,,filler_31,21.522866666666665,202,,1,1,,have
0,48,,filler_31,21.522866666666665,431,,2,1,,seen
0,48,,filler_31,21.522866666666665,199,,3,1,,a
0,48,,filler_31,21.522866666666665,211,,4,1,,mouse
0,48,,filler_31,21.522866666666665,217,,5,1,,living
0,48,,filler_31,21.522866666666665,438,,6,1,,in
0,48,,filler_31,21.522866666666665,15,,7,1,,my
0,48,,filler_31,21.522866666666665,170,,8,1,,apartment.
0,48,,filler_31,21.522866666666665,222,,9,1,,"Yesterday,"
0,48,,filler_31,21.522866666666665,469,,10,1,,it
0,48,,filler_31,21.522866666666665,1,,11,1,,ate
0,48,,filler_31,21.522866666666665,199,,12,1,,a
0,48,,filler_31,21.522866666666665,225,,13,1,,bar
0,48,,filler_31,21.522866666666665,210,,14,1,,of
0,48,,filler_31,21.522866666666665,224,,15,1,,"chocolate,"
0,48,,filler_31,21.522866666666665,228,,16,1,,even
0,48,,filler_31,21.522866666666665,209,,17,1,,though
0,48,,filler_31,21.522866666666665,230,,18,1,,the
0,48,,filler_31,21.522866666666665,225,,19,1,,candy
0,48,,filler_31,21.522866666666665,230,,20,1,,was
0,48,,filler_31,21.522866666666665,241,,21,1,,in
0,48,,filler_31,21.522866666666665,250,,22,1,,a
0,48,,filler_31,21.522866666666665,216,,23,1,,closed
0,48,,filler_31,21.522866666666665,224,,24,1,,plastic
0,48,,filler_31,21.522866666666665,214,,25,1,,container.
0,49,,parking_cw,21.522866666666665,388,,0,1,,In
0,49,,parking_cw,21.522866666666665,191,,1,1,,the
0,49,,parking_cw,21.522866666666665,211,,2,1,,school
0,49,,parking_cw,21.522866666666665,204,,3,1,,parking
0,49,,parking_cw,21.522866666666665,210,,4,1,,"lot,"
0,49,,parking_cw,21.522866666666665,210,,5,1,,I
0,49,,parking_cw,21.522866666666665,185,,6,1,,passed
0,49,,parking_cw,21.522866666666665,213,,7,1,,by
0,49,,parking_cw,21.522866666666665,206,,8,1,,an
0,49,,parking_cw,21.522866666666665,429,,9,1,,old
0,49,,parking_cw,21.522866666666665,3,,10,1,,bus.
0,49,,parking_cw,21.522866666666665,219,,11,1,,Some
0,49,,parking_cw,21.522866666666665,205,,12,1,,of
0,49,,parking_cw,21.522866666666665,225,,13,1,,its
0,49,,parking_cw,21.522866666666665,217,,14,1,,tires
0,49,,parking_cw,21.522866666666665,223,,15,1,,were
0,49,,parking_cw,21.522866666666665,192,,16,1,,flat.
0,49,,parking_cw,21.522866666666665,238,,17,1,,In
0,49,,parking_cw,21.522866666666665,210,,18,1,,"fact,"
0,49,,parking_cw,21.522866666666665,231,,19,1,,they
0,49,,parking_cw,21.522866666666665,218,,20,1,,all
0,49,,parking_cw,21.522866666666665,231,,21,1,,were
0,49,,parking_cw,21.522866666666665,226,,22,1,,so
0,49,,parking_cw,21.522866666666665,212,,23,1,,the
0,49,,parking_cw,21.522866666666665,244,,24,1,,cost
0,49,,parking_cw,21.522866666666665,270,,25,1,,to
0,49,,parking_cw,21.522866666666665,238,,26,1,,repair
0,49,,parking_cw,21.522866666666665,219,,27,1,,it
0,49,,parking_cw,21.522866666666665,229,,28,1,,would
0,49,,parking_cw,21.522866666666665,219,,29,1,,be
0,49,,parking_cw,21.522866666666665,218,,30,1,,enormous.
0,50,,filler_65,21.522866666666665,388,,0,1,,Because
0,50,,filler_65,21.522866666666665,206,,1,1,,of
0,50,,filler_65,21.522866666666665,217,,2,1,,the
0,50,,filler_65,21.522866666666665,222,,3,1,,snow
0,50,,filler_65,21.522866666666665,202,,4,1,,"storm,"
0,50,,filler_65,21.522866666666665,207,,5,1,,my
0,50,,filler_65,21.522866666666665,205,,6,1,,plane
0,50,,filler_65,21.522866666666665,213,,7,1,,was
0,50,,filler_65,21.522866666666665,211,,8,1,,eight
0,50,,filler_65,21.522866666666665,212,,9,1,,hours
0,50,,filler_65,21.522866666666665,220,,10,1,,late.
0,50,,filler_65,21.522866666666665,231,,11,1,,Though
0,50,,filler_65,21.522866666666665,196,,12,1,,I
0,50,,filler_65,21.522866666666665,224,,13,1,,tried
0,50,,filler_65,21.522866666666665,237,,14,1,,to
0,50,,filler_65,21.522866666666665,203,,15,1,,make
0,50,,filler_65,21.522866666666665,239,,16,1,,the
0,50,,filler_65,21.522866666666665,274,,17,1,,best
0,50,,filler_65,21.522866666666665,261,,18,1,,of
0,50,,filler_65,21.522866666666665,256,,19,1,,my
0,50,,filler_65,21.522866666666665,404,,20,1,,time
0,50,,filler_65,21.522866666666665,203,,21,1,,in
0,50,,filler_65,21.522866666666665,233,,22,1,,the
0,50,,filler_65,21.522866666666665,251,,23,1,,"airport,"
0,50,,filler_65,21.522866666666665,226,,24,1,,there
0,50,,filler_65,21.522866666666665,230,,25,1,,wasn't
0,50,,filler_65,21.522866666666665,225,,26,1,,much
0,50,,filler_65,21.522866666666665,216,,27,1,,for
0,50,,filler_65,21.522866666666665,238,,28,1,,me
0,50,,filler_65,21.522866666666665,268,,29,1,,to
0,50,,filler_65,21.522866666666665,224,,30,1,,do.
0,50,,filler_65,21.522866666666665,219,,31,1,,I
0,50,,filler_65,21.522866666666665,223,,32,1,,ended
0,50,,filler_65,21.522866666666665,231,,33,1,,up
0,50,,filler_65,21.522866666666665,245,,34,1,,solving
0,50,,filler_65,21.522866666666665,227,,35,1,,crossword
0,50,,filler_65,21.522866666666665,244,,36,1,,puzzles
0,50,,filler_65,21.522866666666665,216,,37,1,,for
0,50,,filler_65,21.522866666666665,254,,38,1,,most
0,50,,filler_65,21.522866666666665,236,,39,1,,of
0,50,,filler_65,21.522866666666665,223,,40,1,,the
0,50,,filler_65,21.522866666666665,254,,41,1,,time.
0,51,,filler_54,21.522866666666665,155,,0,1,,I
0,51,,filler_54,21.522866666666665,199,,1,1,,went
0,51,,filler_54,21.522866666666665,208,,2,1,,to
0,51,,filler_54,21.522866666666665,213,,3,1,,the
0,51,,filler_54,21.522866666666665,208,,4,1,,"zoo,"
0,51,,filler_54,21.522866666666665,211,,5,1,,but
0,51,,filler_54,21.522866666666665,193,,6,1,,my
0,51,,filler_54,21.522866666666665,252,,7,1,,favorite
0,51,,filler_54,21.522866666666665,226,,8,1,,animals
0,51,,filler_54,21.522866666666665,230,,9,1,,were
0,51,,filler_54,21.522866666666665,238,,10,1,,all
0,51,,filler_54,21.522866666666665,228,,11,1,,asleep.
0,51,,filler_54,21.522866666666665,231,,12,1,,One
0,51,,filler_54,21.522866666666665,215,,13,1,,of
0,51,,filler_54,21.522866666666665,232,,14,1,,the
0,51,,filler_54,21.522866666666665,236,,15,1,,pandas
0,51,,filler_54,21.522866666666665,206,,16,1,,had
0,51,,filler_54,21.522866666666665,236,,17,1,,sprawled
0,51,,filler_54,21.522866666666665,225,,18,1,,out
0,51,,filler_54,21.522866666666665,216,,19,1,,on
0,51,,filler_54,21.522866666666665,229,,20,1,,a
0,51,,filler_54,21.522866666666665,255,,21,1,,rock.
0,51,,filler_54,21.522866666666665,201,,22,1,,I
0,51,,filler_54,21.522866666666665,205,,23,1,,was
0,51,,filler_54,21.522866666666665,242,,24,1,,happy
0,51,,filler_54,21.522866666666665,234,,25,1,,I'd
0,51,,filler_54,21.522866666666665,229,,26,1,,gotten
0,51,,filler_54,21.522866666666665,213,,27,1,,a
0,51,,filler_54,21.522866666666665,230,,28,1,,chance
0,51,,filler_54,21.522866666666665,225,,29,1,,to
0,51,,filler_54,21.522866666666665,224,,30,1,,see
0,51,,filler_54,21.522866666666665,265,,31,1,,"it,"
0,51,,filler_54,21.522866666666665,235,,32,1,,even
0,51,,filler_54,21.522866666666665,216,,33,1,,though
0,51,,filler_54,21.522866666666665,227,,34,1,,it
0,51,,filler_54,21.522866666666665,220,,35,1,,was
0,51,,filler_54,21.522866666666665,196,,36,1,,sleeping.
0,52,,filler_17,21.522866666666665,195,,0,1,,I
